time,open,high,low,close,media de Bollinger,Banda Superior,Banda Inferior,4EMA 3,4EMA 6,4EMA 13,4EMA 21,Maximos,mitad,Minimos,Volume,Volume MA,ATR,Variacion %,Variacion,ADX,sqzm1,porcentaje a la media 1,RSI,Angulo a la media,stoch,diferencia,cambio_label,cambio,close_log
1986-11-13T09:30:00-05:00,25.070606,25.150704,24.429824,24.469873,24.69109505,25.19425779,24.1879323,24.64898814,24.8928781,24.8662489,24.33750346,25.431046,12.715523,22.627624,2061230,1993250.65,0.507690591,2.875399183,0.72088,25.67755435,0.347123784,-0.138554892,47.13388901,-10.77219428,74.05760373,-0.6007330000000017,bajó,-1,3.1974426874125057
1986-11-14T09:30:00-05:00,24.469873,24.950459,24.309677,24.630068,24.68728086,25.19076877,24.18379294,24.64726813,24.8177895,24.82330692,24.34795219,25.431046,12.715523,22.627624,1836193,1984277.25,0.552054394,2.618656828,0.640782,24.06971541,0.25751433,0.524186087,50.34095541,-5.395214933,61.73527625,0.1601950000000016,subió,1,3.2039679729893744
1986-11-17T09:30:00-05:00,24.630068,24.750215,24.509921,24.54997,24.68537376,25.18985214,24.18089538,24.63842284,24.74126964,24.77360929,24.35516712,25.431046,12.715523,22.627624,1776578,1975179.0,0.448134263,0.97561241,0.240294,22.57672211,0.147465695,0.163403558,48.72854602,-13.42643622,44.20963266,-0.0800980000000031,bajó,-1,3.2007106322438563
1986-11-18T09:30:00-05:00,24.54997,24.710166,23.909188,23.949237,24.66248867,25.21419823,24.1107791,24.57576958,24.5149746,24.62372342,24.34066961,25.431046,12.715523,22.627624,2535338,2008669.3,0.565748842,3.262643498,0.800978,22.22754855,-0.068412127,-2.297875402,38.6102966,-46.50641997,30.38757563,-0.6007329999999982,bajó,-1,3.175936465311868
1986-11-19T09:30:00-05:00,23.949237,24.429824,23.949237,24.269628,24.66248867,25.21419823,24.1107791,24.54793853,24.44487557,24.55934244,24.33813241,25.431046,12.715523,22.627624,2695767,2060387.35,0.537361561,2.006690234,0.480587,21.90331596,-0.191219171,-0.843825045,45.22746448,-26.22268087,21.65661697,0.3203910000000007,subió,1,3.1892256920561466
1986-11-20T09:30:00-05:00,24.309677,24.950459,24.309677,24.830313,24.68155957,25.2299963,24.13312284,24.57360894,24.55500055,24.60860981,24.35571029,25.431046,12.715523,22.627624,2825296,2076336.6,0.585184707,2.635913262,0.640782,20.49498925,-0.191633928,1.491452228,54.57502892,3.254365374,22.17213399,0.5606849999999994,subió,1,3.2120652051595124
1986-11-21T09:30:00-05:00,24.830313,25.471095,24.790264,25.310899,24.71970138,25.30003664,24.13936612,24.64063531,24.77097154,24.73629876,24.38982417,25.471095,12.7355475,22.627624,5053510,2247034.2,0.617066805,2.741934828,0.680831,20.26238552,-0.106730302,3.356347749,60.82633254,24.0995489,34.58332784,0.4805859999999988,subió,1,3.2312350934837153
1986-11-24T09:30:00-05:00,25.350948,25.951681,25.350948,25.831535,24.78454243,25.45766142,24.11142343,24.74889892,25.07398967,24.93543262,24.44131384,25.951681,12.9758405,22.627624,5317250,2427157.8,0.62497187,2.369666807,0.600733,20.83071675,0.019280701,5.243353715,66.30628153,39.62227033,56.13153734,0.5206359999999997,subió,1,3.2515960323648754
1986-11-25T09:30:00-05:00,26.111877,26.832757,26.111877,26.832757,24.90850329,25.82228694,23.99471963,24.93834056,25.57649462,25.28040069,24.52672253,26.832757,13.4163785,22.627624,6357541,2639023.85,0.75038858,2.760736044,0.72088,22.42274076,0.279956052,8.874024429,73.95095365,84.17267309,78.0225491,1.001222000000002,subió,1,3.2896234172648775
1986-11-26T09:30:00-05:00,26.832757,26.872806,26.552415,26.752659,25.02292867,26.08898249,23.95687484,25.1032786,25.91254159,25.54808402,24.60622026,26.872806,13.436403,22.627624,2396445,2691818.7,0.607056053,1.194029372,0.320391,23.94191729,0.497650329,7.93110179,72.51507392,71.3753952,90.92360463,-0.0800979999999995,bajó,-1,3.286633870271136
1986-11-28T09:30:00-05:00,26.752659,26.832757,26.472317,26.592464,25.12781862,26.28224696,23.97339028,25.23865909,26.10680513,25.73797129,24.67715754,26.872806,13.436403,22.627624,1059018,2647295.0,0.524850702,1.347305328,0.36044,25.13493138,0.67805629,6.738645482,69.56794389,59.7276399,95.60125997,-0.1601950000000016,bajó,-1,3.280627867377607
1986-12-01T09:30:00-05:00,26.592464,26.792708,26.111877,26.752659,25.23080148,26.48009018,23.98151278,25.37629545,26.29133481,25.92245996,24.75128259,26.872806,13.436403,22.627624,4087816,2754055.15,0.576844135,2.560240375,0.680831,25.30654435,0.847334346,6.916824789,70.8599081,55.4939677,95.4425018,0.1601950000000016,subió,1,3.286633870271136
1986-12-02T09:30:00-05:00,26.752659,27.393442,26.752659,27.193197,25.36239067,26.72827116,23.99651017,25.54146831,26.54900972,26.15350306,24.83849382,27.393442,13.696721,22.627624,6444934,2977110.6,0.59815709,2.395212379,0.640783,26.20758265,1.081091144,8.194617019,74.1519809,75.78781247,94.40647166,0.4405380000000001,subió,1,3.3029668317250382
1986-12-03T09:30:00-05:00,27.473539,28.434713,27.473539,28.354615,25.53212167,27.18288899,23.88135435,25.79720892,27.06489694,26.55370523,24.96406957,28.434713,14.2173565,22.627624,8172510,3251244.25,0.81261006,3.498544545,0.961174,27.98003913,1.469307957,12.14201803,80.49083696,127.6069896,94.62229319,1.1614179999999976,subió,1,3.344789803521581
1986-12-04T09:30:00-05:00,28.274517,28.274517,27.954126,28.074273,25.67133924,27.50389252,23.83878596,26.00421475,27.3532901,26.8301721,25.07514827,28.434713,14.2173565,22.627624,4500436,3341945.9,0.675236373,1.133144025,0.320391,29.62589157,1.766041679,10.1925909,75.60834506,105.6630161,94.85406241,-0.2803419999999974,bajó,-1,3.3348536053649176
1986-12-05T09:30:00-05:00,28.074273,28.194419,27.553637,27.713833,25.78576467,27.72531324,23.84621609,26.15963459,27.45630236,26.99083772,25.16938701,28.434713,14.2173565,22.627624,3650225,3387733.65,0.663751582,2.282452693,0.640782,30.22608485,1.925922618,8.067214745,69.6799606,71.57071872,94.14261119,-0.3604400000000005,bajó,-1,3.32193167482305
1986-12-08T09:30:00-05:00,27.713833,28.274517,27.553637,28.114322,25.93451771,27.99005875,23.87897668,26.33733344,27.64430797,27.19510759,25.27456326,28.434713,14.2173565,22.667672,2788466,3456228.05,0.682794388,2.601155892,0.72088,30.86394255,2.124035952,9.06125386,72.31151302,78.98055765,91.98679756,0.4004890000000003,subió,1,3.3362791262124136
1986-12-09T09:30:00-05:00,28.114322,28.114322,27.673784,27.713833,26.06419986,28.16922697,23.95917274,26.46246977,27.66417226,27.2894213,25.36168003,28.434713,14.2173565,22.667672,1835568,3469477.45,0.602042259,1.566952246,0.440538,31.45623899,2.209240018,6.882840521,66.05705039,52.66445738,89.36472946,-0.4004890000000003,bajó,-1,3.32193167482305
1986-12-10T09:30:00-05:00,27.713833,27.954126,27.553637,27.753882,26.1919749,28.33545939,24.04849042,26.57987088,27.68980362,27.3738687,25.44711582,28.434713,14.2173565,22.948015,2593392,3503498.35,0.534857839,1.445087008,0.400489,31.70128073,2.289352117,6.564093549,66.37433071,49.90105213,87.81004046,0.0400489999999997,subió,1,3.3233757223003773
1986-12-11T09:30:00-05:00,27.713833,27.713833,27.233246,27.393442,26.29305071,28.44602414,24.14007729,26.65383189,27.60512887,27.37742748,25.51662747,28.434713,14.2173565,23.428601,2319976,3515374.45,0.530117226,1.734105131,0.480587,31.14867717,2.254709871,4.746943394,60.79489199,21.99216771,84.45734529,-0.3604400000000005,bajó,-1,3.3103036416812084
1986-12-12T09:30:00-05:00,27.353393,27.353393,26.992953,27.033002,26.38649814,28.51116262,24.26183366,26.6883019,27.44166405,27.31480467,25.5707837,28.434713,14.2173565,23.588797,1744118,3499518.85,0.486907817,1.317715868,0.36044,30.09200018,2.070527961,3.063241113,55.68817377,-13.97030105,78.74061897,-0.3604400000000005,bajó,-1,3.2970584159046568
1986-12-15T09:30:00-05:00,27.033002,27.473539,26.872806,27.353393,26.52380862,28.5679122,24.47970504,26.74876473,27.41644375,27.32182073,25.63444832,28.434713,14.2173565,23.628846,2984789,3556948.65,0.524849545,2.222220825,0.600733,28.84487678,1.935463073,4.079041059,59.02568257,-5.266397746,69.74931297,0.3203910000000007,subió,1,3.308840579674285
1986-12-16T09:30:00-05:00,27.43349,28.074273,27.43349,28.034224,26.68591129,28.6807609,24.69106167,26.86562466,27.59295239,27.45134859,25.72015459,28.434713,14.2173565,23.909188,4570351,3696637.3,0.59019303,2.335769164,0.640783,28.6039864,1.886360234,6.368748756,65.1164381,12.59835925,64.40487651,0.6808309999999977,subió,1,3.3334260495064396
1986-12-17T09:30:00-05:00,28.034224,28.194419,27.713833,27.713833,26.83657143,28.72144571,24.95169715,26.94273451,27.62748971,27.49907303,25.79135739,28.434713,14.2173565,23.909188,3566265,3748183.65,0.553657353,1.714283228,0.480586,28.54363978,1.679350378,4.722813966,60.49963116,-25.4037686,63.92745821,-0.3203909999999972,bajó,-1,3.32193167482305
1986-12-18T09:30:00-05:00,27.713833,27.874028,27.473539,27.79393,27.01965205,28.65743004,25.38187406,27.02011592,27.67504408,27.55268339,25.86287784,28.434713,14.2173565,23.909188,2538771,3740333.85,0.502601236,1.445087008,0.400489,27.92190387,1.460068242,4.70644001,61.24893714,-27.05093616,68.89585608,0.0800969999999985,subió,1,3.32481765153204
1986-12-19T09:30:00-05:00,27.79393,28.274517,27.673784,28.114322,27.20273271,28.59017913,25.8152863,27.1195892,27.80055206,27.6547995,25.94328656,28.434713,14.2173565,23.909188,6339750,3916056.55,0.535311824,2.161382,0.600733,27.91786252,1.297541311,5.5928106,64.21142405,-12.41866568,72.40466862,0.3203920000000018,subió,1,3.3362791262124136
1986-12-22T09:30:00-05:00,28.114322,28.234468,27.753882,27.874028,27.34767152,28.49788176,26.19746128,27.18817454,27.82154518,27.69465923,26.01224162,28.434713,14.2173565,23.909188,2971680,3811965.05,0.517069882,1.709399217,0.480586,27.91410984,1.083165204,4.313913274,60.43147586,-22.29347918,73.77092074,-0.2402940000000022,bajó,-1,3.327695359217155
1986-12-23T09:30:00-05:00,27.874028,28.074273,27.633735,27.954126,27.47353948,28.41283028,26.53424867,27.25780649,27.85942542,27.741835,26.08159463,28.434713,14.2173565,23.909188,3207329,3706469.0,0.491559255,1.580460492,0.440538,27.60316982,0.87305154,4.323317204,61.26073867,-15.47794859,73.55535266,0.0800979999999995,subió,1,3.330564809457579
1986-12-24T09:30:00-05:00,27.954126,28.354615,27.914077,28.114322,27.58224362,28.36377845,26.80070878,27.33567154,27.93225301,27.80955991,26.15419203,28.434713,14.2173565,23.909188,2006297,3488906.8,0.47455217,1.575931939,0.440538,27.74027256,0.764633501,4.629324216,62.95466463,7.171041602,73.85507752,0.1601960000000026,subió,1,3.3362791262124136
1986-12-26T09:30:00-05:00,28.114322,28.15437,27.954126,28.114322,27.64327052,28.39995052,26.88659053,27.40645795,27.98427272,27.8649712,26.22419668,28.434713,14.2173565,23.909188,510625,3394615.8,0.383116113,0.712249081,0.200244,27.86758225,0.649421422,4.317762446,62.95466463,1.172127063,76.88194219,0.0,mantuvo,0,3.3362791262124136
1986-12-29T09:30:00-05:00,27.954126,27.954126,27.553637,27.79393,27.69285486,28.38890097,26.99680875,27.44168268,27.92988909,27.85205462,26.28025858,28.434713,14.2173565,23.909188,1844932,3433911.5,0.442305742,1.432665074,0.400489,26.92712182,0.460905459,2.881813606,57.02023223,-20.44338411,77.7188253,-0.3203920000000018,bajó,-1,3.32481765153204
1986-12-30T09:30:00-05:00,27.79393,28.034224,27.513588,27.874028,27.75388171,28.34539028,27.16237315,27.4809868,27.91392878,27.85604978,26.33717892,28.434713,14.2173565,23.909188,2402688,3349655.1,0.468415828,1.873200371,0.520636,26.20039277,0.2773241,2.986827122,58.0974906,-17.37385248,76.43930036,0.0800979999999995,subió,1,3.327695359217155
1986-12-31T09:30:00-05:00,27.874028,27.994175,27.473539,27.553637,27.79202352,28.28548099,27.29856606,27.48759136,27.81098827,27.80106564,26.38062385,28.434713,14.2173565,23.909188,1877704,3121293.6,0.485822552,1.867817597,0.520636,25.41893966,0.069827852,1.607275236,52.36974803,-24.62544053,68.76875945,-0.3203910000000007,bajó,-1,3.3161345414048298
1987-01-02T09:30:00-05:00,27.673784,28.234468,27.673784,27.994175,27.83016533,28.28424098,27.37608968,27.53364442,27.86332734,27.83617643,26.43825068,28.434713,14.2173565,23.909188,1354282,2780382.2,0.550825368,2.026047468,0.560684,25.15522931,0.058156446,3.095436821,58.50599831,19.59243213,64.26425028,0.4405380000000001,subió,1,3.3319964528184873
1987-01-05T09:30:00-05:00,28.194419,28.995397,28.194419,28.875251,27.85495752,28.39565542,27.31425962,27.65560865,28.15244838,28.02509908,26.5252864,28.995397,14.4976985,23.909188,4392443,2774982.55,0.700957579,2.840909756,0.800978,26.06493616,0.173239889,6.077903468,67.61028409,51.78098456,64.53622625,0.8810760000000002,subió,1,3.3629848614448696
1987-01-06T09:30:00-05:00,28.875251,28.995397,28.675006,28.675006,27.88356386,28.48140236,27.28572535,27.74828114,28.30175056,28.14326397,26.6020621,28.995397,14.4976985,23.909188,3405836,2762763.1,0.574102052,1.109569576,0.320391,26.90966396,0.220354541,4.930813434,64.12205603,32.11928928,72.7392165,-0.2002449999999989,bajó,-1,3.356025872256912
1987-01-07T09:30:00-05:00,28.675006,29.195642,28.675006,29.155593,27.9522191,28.67130334,27.23313485,27.87621858,28.54570554,28.3273238,26.69325963,29.195642,14.597821,23.909188,3975765,2822128.05,0.556280035,1.81564391,0.520636,27.95708603,0.388445495,6.351110585,68.3917042,58.09498533,81.88500516,0.4805869999999999,subió,1,3.3726467640316704
1987-01-08T09:30:00-05:00,29.155593,29.275739,28.715055,28.835202,27.98654671,28.75800651,27.21508692,27.96339889,28.62841882,28.41966529,26.76975758,29.275739,14.6378695,23.909188,3721701,2916434.7,0.557748023,1.923075274,0.560684,29.03362461,0.453896917,4.753192312,62.94397446,31.92731653,85.96899812,-0.3203910000000007,bajó,-1,3.36159693241825
1987-01-09T09:30:00-05:00,28.835202,29.235691,28.715055,28.875251,28.04185233,28.85727893,27.22642574,28.04629454,28.6989423,28.50249905,26.84495377,29.275739,14.6378695,23.909188,3006637,2937096.95,0.545377349,1.805556972,0.520636,30.03326757,0.530419023,4.577986939,63.34215406,30.74796393,86.13625554,0.0400489999999997,subió,1,3.3629848614448696
1987-01-12T09:30:00-05:00,28.875251,29.115544,28.594908,28.955348,28.099065,28.95817999,27.23995001,28.12893576,28.77220107,28.58483523,26.92032499,29.275739,14.6378695,23.909188,3093094,2975752.85,0.537130233,1.803052725,0.520636,30.53726804,0.58326923,4.559255664,64.18187719,22.34741825,82.14229957,0.080097000000002,subió,1,3.3657549192551586
1987-01-13T09:30:00-05:00,28.955348,29.115544,28.715055,28.995397,28.17534857,29.04581875,27.3048784,28.20770497,28.83597134,28.65948282,26.99443471,29.275739,14.6378695,23.909188,2262546,3001674.25,0.491583155,1.383126184,0.400489,31.00526848,0.595984761,4.396796164,64.62389843,11.00824979,81.22311172,0.0400489999999997,subió,1,3.367137093250534
1987-01-14T09:30:00-05:00,28.995397,29.275739,28.835202,29.155593,28.27642433,29.11180825,27.44104042,28.29387661,28.92729181,28.74968467,27.07161893,29.275739,14.6378695,23.909188,4193312,3062100.4,0.47456777,1.519334258,0.440537,31.71097787,0.627337426,4.676645374,66.43157146,18.44187455,82.22224688,0.1601959999999991,subió,1,3.3726467640316704
1987-01-15T09:30:00-05:00,29.355837,30.35706,29.355837,29.716277,28.38894262,29.28349398,27.49439126,28.42318573,29.15271615,28.92542873,27.166071,30.35706,15.17853,23.909188,5412134,3104189.55,0.716867513,3.410643682,1.001223,33.65366021,0.764333191,6.319555851,71.91169653,50.63218667,84.44446148,0.560684000000002,subió,1,3.3916949428237153
1987-01-16T09:30:00-05:00,29.756326,30.437157,29.756326,30.116766,28.48811129,29.52949251,27.44673006,28.57714757,29.42815896,29.14203551,27.27145297,30.437157,15.2185785,23.909188,6254542,3238603.4,0.718205009,2.288021041,0.680831,35.52726987,0.925472785,7.305017777,75.08156481,54.23302849,86.20621819,0.4004889999999967,subió,1,3.4050820266491377
1987-01-19T09:30:00-05:00,30.116766,30.637402,29.916522,30.397108,28.61588629,29.78804873,27.44372384,28.74259852,29.70500155,29.37023051,27.38308351,30.637402,15.318701,23.909188,5065683,3364949.0,0.719096673,2.393616898,0.72088,37.4392193,1.10393338,7.795834261,77.05863085,59.35266509,86.13643384,0.280342000000001,subió,1,3.414347472307933
1987-01-20T09:30:00-05:00,30.397108,30.957793,30.35706,30.957793,28.76654643,30.12232447,27.41076839,28.94397984,30.06294196,29.65887823,27.5107517,30.957793,15.4788965,23.909188,6051353,3350529.15,0.679642115,1.976283402,0.600733,39.46727589,1.362949639,9.234761172,80.44395839,80.04580131,89.02961742,0.5606849999999994,subió,1,3.4326247606508766
1987-01-21T09:30:00-05:00,30.957793,31.718722,30.637402,31.117988,28.90957814,30.43894004,27.38021625,29.14161694,30.36438369,29.92417092,27.63958157,31.718722,15.859361,23.909188,4981411,3451015.7,0.813534743,3.492884651,1.08132,41.82277275,1.54540084,9.149706033,81.30386593,71.65944153,90.94664194,0.1601950000000016,subió,1,3.4377860442638
1987-01-22T09:30:00-05:00,31.117988,32.5197,30.957793,32.5197,29.13080062,31.00438775,27.25721349,29.4487154,30.98018835,30.3960853,27.81387151,32.5197,16.25985,23.909188,4073770,3494337.75,1.062992162,5.019305875,1.561907,44.36412797,1.897230406,13.39697592,86.83119718,117.3889239,93.81069781,1.4017119999999998,subió,1,3.4818460595448073
1987-01-23T09:30:00-05:00,32.5197,33.320677,31.43838,31.518477,29.30053162,31.27739392,27.32366931,29.63687555,31.13398511,30.60015652,27.94617885,33.320677,16.6603385,23.949237,9762442,3882145.0,1.336093775,5.788174553,1.882297,46.98593895,1.988842244,8.963889431,70.5732903,66.87891505,89.9683277,-1.0012229999999995,bajó,-1,3.4505739452943818
1987-01-26T09:30:00-05:00,31.518477,31.678673,31.158037,31.678673,29.47026262,31.54351072,27.39701452,29.8224935,31.28961022,30.79625042,28.07948221,33.320677,16.6603385,24.309677,3775385,4045383.0,1.064274517,1.651843774,0.520636,48.67487492,2.076363461,8.887993859,71.50455615,62.34109355,84.36445125,0.1601959999999991,subió,1,3.455643678442651
1987-01-27T09:30:00-05:00,31.918966,32.800042,31.918966,32.359504,29.67241414,31.88687092,27.45795736,30.05313082,31.59529416,31.08047834,28.23234014,33.320677,16.6603385,24.790264,4814427,4193857.75,1.083306011,2.760352575,0.881076,50.66048759,2.21869433,10.53545796,75.15061618,70.50932384,75.65680464,0.6808310000000013,subió,1,3.476907764507928
1987-01-28T09:30:00-05:00,32.359504,32.679895,32.039113,32.5197,29.89745081,32.19536535,27.59953627,30.27736438,31.85941011,31.34215501,28.38546013,33.320677,16.6603385,25.350948,3769455,4262196.1,0.935798007,1.980197224,0.640782,52.50427079,2.329901584,10.33272547,75.94080413,64.26129058,73.5404968,0.1601959999999991,subió,1,3.4818460595448073
1987-01-29T09:30:00-05:00,32.5197,32.800042,31.999064,32.039113,30.09578819,32.38591194,27.80566444,30.43752334,31.91075379,31.46887464,28.51594773,33.320677,16.6603385,26.111877,3574068,4347014.3,0.890858005,2.463054702,0.800978,54.2568932,2.255124558,7.982351566,68.78262687,26.55611228,74.48211897,-0.4805869999999999,bajó,-1,3.4669574376721264
1987-01-30T09:30:00-05:00,32.039113,32.199309,31.558526,32.119211,30.31319648,32.52330322,28.10308973,30.59040404,31.970313,31.58711762,28.64463571,33.320677,16.6603385,26.111877,2494763,4404038.35,0.80749967,2.00000231,0.640783,54.78451746,2.172237718,7.697675462,69.30862217,25.43341567,77.04496423,0.0800979999999995,subió,1,3.469454324642362
1987-02-02T09:30:00-05:00,32.119211,32.599797,31.959015,32.479651,30.52679057,32.69672137,28.35685977,30.76215376,32.11583814,31.74939641,28.78160054,33.320677,16.6603385,26.111877,2457933,4307312.85,0.751927113,1.995011646,0.640782,55.4894275,2.173324852,8.368070699,71.65332344,44.16394458,77.05366411,0.360439999999997,subió,1,3.480613770161857
1987-02-03T09:30:00-05:00,32.479651,32.599797,31.999064,31.999064,30.67554357,32.82002802,28.53105912,30.87460015,32.0824741,31.79479052,28.89650995,33.320677,16.6603385,26.111877,2757566,4274899.35,0.701529076,1.849567288,0.600733,56.14398682,2.037158604,6.19129557,64.48737867,12.57938534,75.52438517,-0.4805869999999963,bajó,-1,3.465706652371937
1987-02-04T09:30:00-05:00,31.999064,32.199309,31.918966,32.119211,30.83955333,32.92108955,28.75801711,30.98774659,32.09297036,31.85377606,29.01160641,33.320677,16.6603385,26.752659,2398630,4196042.6,0.561133717,0.876097501,0.280343,56.54156631,1.944702935,6.16594483,65.43027198,16.99883093,73.78700218,0.1201469999999993,subió,1,3.469454324642362
1987-02-05T09:30:00-05:00,32.119211,32.639846,31.999064,32.439602,30.99593471,33.05706159,28.93480784,31.11973345,32.19200797,31.96028987,29.13403483,33.320677,16.6603385,26.872806,3280989,4174007.0,0.587683145,1.995011646,0.640782,57.17258927,1.857997146,6.800102415,67.90894774,14.07271573,71.45723012,0.3203910000000007,subió,1,3.479379960368004
1987-02-06T09:30:00-05:00,32.359504,32.359504,31.918966,31.959015,31.14468771,33.09343342,29.19594201,31.19603177,32.12543855,31.96005808,29.23492698,33.320677,16.6603385,26.872806,2640210,4155685.65,0.565334096,1.361386751,0.440538,57.54117629,1.660198551,4.776033914,60.77795328,-12.38330912,68.41657644,-0.4805869999999999,bajó,-1,3.4644543006484168
1987-02-09T09:30:00-05:00,31.959015,32.119211,31.758771,32.079162,31.2972549,33.11025693,29.48425288,31.27631634,32.11221668,31.98171333,29.3365068,33.320677,16.6603385,26.872806,2238201,4112941.0,0.497036064,1.12781949,0.36044,57.44140591,1.468149806,4.846863929,61.86994661,-15.06606523,64.82704566,0.1201469999999957,subió,1,3.4682066604626094
1987-02-10T09:30:00-05:00,32.039113,32.039113,31.158037,31.478428,31.41740157,33.05153312,29.78327002,31.29469012,31.9311342,31.89020691,29.41300399,33.320677,16.6603385,26.872806,3169251,4158276.25,0.638399043,2.750001225,0.881076,55.86076856,1.146356831,2.571357903,53.71301037,-44.63875378,56.24291189,-0.6007339999999957,bajó,-1,3.449302485834737
1987-02-11T09:30:00-05:00,31.518477,31.918966,31.518477,31.838868,31.55280495,32.97395065,30.13165926,31.34416084,31.90477243,31.88087256,29.49964199,33.320677,16.6603385,26.872806,3128675,4105044.4,0.572445362,1.270648325,0.400489,54.39303387,0.861966746,3.565310938,57.39004509,-35.67140318,46.55211729,0.3604400000000005,subió,1,3.460687807580349
1987-02-12T09:30:00-05:00,31.838868,32.079162,30.917744,31.43838,31.6615091,32.83571553,30.48730266,31.35272622,31.77151745,31.80041937,29.56888263,33.320677,16.6603385,26.872806,3778818,4023378.6,0.768769575,3.647799287,1.161418,51.7350439,0.507348169,2.027920885,52.34929974,-47.00412153,35.36010474,-0.4004880000000028,bajó,-1,3.4480294395159015
1987-02-13T09:30:00-05:00,31.43838,33.160482,31.278184,33.160482,31.82551886,32.89955708,30.75148063,31.51706765,32.16836446,32.04770348,29.69715404,33.320677,16.6603385,26.872806,5383731,3979838.05,1.139945716,5.98726143,1.882298,50.48664903,0.501097669,7.476095489,66.25347367,19.03156478,38.61808122,1.7221020000000031,subió,1,3.501358865746496
1987-02-17T09:30:00-05:00,33.120433,33.120433,32.199309,33.080384,31.96664352,32.94879602,30.98449103,31.65918732,32.42894147,32.23546358,29.81798368,33.320677,16.6603385,26.872806,5466755,3999891.65,1.080354811,2.781135138,0.921124,49.32742522,0.463294273,6.710730494,65.28685975,12.98887288,51.60046422,-0.0800979999999995,bajó,-1,3.498940478310607
1987-02-18T09:30:00-05:00,33.080384,33.24058,32.119211,32.800042,32.08106895,32.94457349,31.21756442,31.76290138,32.5349702,32.3381142,29.92448576,33.320677,16.6603385,26.872806,5522312,3973439.6,1.094026207,3.389830662,1.121369,48.37254424,0.398558105,5.350288587,61.84191412,6.199483615,73.41025184,-0.2803420000000045,bajó,-1,3.490429795877083
1987-02-19T09:30:00-05:00,32.639846,32.639846,32.119211,32.199309,32.14018876,32.91741881,31.36295871,31.8025748,32.439067,32.31287689,30.00572945,33.320677,16.6603385,27.43349,5292905,3989014.3,0.956294472,1.595090246,0.520635,47.48586904,0.210371248,3.099144219,55.05134172,-17.79214543,81.57629569,-0.6007329999999982,bajó,-1,3.471944992692772
1987-02-20T09:30:00-05:00,32.199309,32.399553,32.15926,32.359504,32.19930857,32.89889628,31.49972086,31.85320473,32.41633471,32.32135455,30.08979282,33.320677,16.6603385,27.473539,3778506,3974251.1,0.717627314,0.746267567,0.240293,46.66252779,0.187057053,3.405319921,56.44270454,12.64736381,78.70826246,0.1601950000000016,subió,1,3.476907764507928
1987-02-23T09:30:00-05:00,32.359504,32.559749,31.959015,32.15926,32.18214476,32.87347224,31.49081728,31.88102794,32.34288479,32.29188281,30.16370237,33.320677,16.6603385,27.473539,3951108,3683684.4,0.678662876,1.856437602,0.600734,45.40152086,0.037474425,2.540158233,54.15671069,-13.97478283,66.84455434,-0.2002439999999978,bajó,-1,3.470700434095784
1987-02-24T09:30:00-05:00,32.15926,32.679895,32.15926,32.679895,32.23745038,32.90857272,31.56632804,31.95365221,32.43917342,32.36243048,30.25356639,33.320677,16.6603385,27.473539,2576850,3623757.65,0.625986917,1.618927177,0.520635,44.39273499,0.010298304,4.029723587,58.88037275,6.437958633,62.26053458,0.5206349999999986,subió,1,3.4867600570123445
1987-02-25T09:30:00-05:00,32.679895,33.24058,32.559749,32.920189,32.29657019,32.974088,31.61905238,32.04151919,32.57660645,32.46384112,30.34880291,33.320677,16.6603385,27.473539,3986377,3582355.15,0.644268278,2.083332887,0.680831,44.13563551,0.099006621,4.522909184,60.90844811,25.83881066,64.17624356,0.2402939999999986,subió,1,3.494086116983154
1987-02-26T09:30:00-05:00,32.920189,33.160482,32.359504,32.759993,32.3156411,33.00903692,31.62224527,32.106835,32.6290026,32.51768692,30.43491684,33.320677,16.6603385,27.473539,2706379,3529201.35,0.696504852,2.433090527,0.800978,43.3884395,0.183309521,3.711649307,58.79931267,21.46437388,72.03064606,-0.1601959999999991,bajó,-1,3.489208045309632
1987-02-27T09:30:00-05:00,32.840091,33.200531,32.840091,33.120433,32.34424743,33.08173673,31.60675813,32.19898027,32.76941129,32.62727711,30.53082813,33.320677,16.6603385,27.473539,2380527,3469524.3,0.611182568,1.097560905,0.36044,42.74564917,0.290311521,4.585180224,62.0268648,24.41660753,79.69348197,0.360439999999997,subió,1,3.5001504031030968
1987-03-02T09:30:00-05:00,33.120433,33.440824,32.960237,33.24058,32.40146014,33.18416678,31.61875351,32.29367115,32.90403092,32.73878673,30.62760499,33.440824,16.720412,27.473539,3167378,3503155.05,0.567650712,1.451028735,0.480587,42.45375189,0.400918043,4.654982908,63.07862134,27.2247019,85.32505737,0.1201470000000028,subió,1,3.503771418691817
1987-03-03T09:30:00-05:00,33.24058,33.280629,33.040335,33.200531,32.45295157,33.2693711,31.63653204,32.37611296,32.98874523,32.82274023,30.7194952,33.440824,16.720412,27.473539,2552192,3507868.0,0.458531808,0.722893524,0.240294,42.18270442,0.526085175,4.215909466,62.44964251,29.5535087,89.32372383,-0.0400490000000033,bajó,-1,3.5025658697704443
1987-03-04T09:30:00-05:00,33.200531,33.96146,33.120433,33.881362,32.51969971,33.45514058,31.58425885,32.51295378,33.24377859,33.01521692,30.83241901,33.96146,16.98073,27.473539,3307831,3535381.25,0.586030205,2.53317334,0.841027,42.70290181,0.699997454,6.0645372,68.30986534,42.57794057,91.49742563,0.6808310000000048,subió,1,3.5228650696842094
